zl,zs,pix_arc,nfw_name,nfw_x0,nfw_y0,nfw_logmass,nfw_concentration,nfw_axisrat,nfw_theta,nfw_add,nfw_radius,nfw_rho0,hern_name,hern_x0,hern_y0,hern_logmass,hern_effrad,hern_axisrat,hern_theta,hern_add,hern_radius,hern_norm,mult1_m,mult1_x0,mult1_y0,mult1_norm,mult1_slope,mult1_theta,mult1_add,mult3_m,mult3_x0,mult3_y0,mult3_norm,mult3_slope,mult3_theta,mult3_add,mult4_m,mult4_x0,mult4_y0,mult4_norm,mult4_slope,mult4_theta,mult4_add,ex_norm,ex_theta,ex_add,rhoc,sigCrit,angDist
0.3128743451205516,1.9772310268447861,94.85318310366443,p01,0.0,0.0,12.813631196534683,7.5113097411611305,0.85,0.0,True,46.50295421901202,16370166.399732856,p02,0.0,0.0,11.15578722919028,29.654639350585672,0.85,0.0,True,16.339706282172706,5222454.011261641,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,182.35763352766378,2287352108.4744215,952169.8575075773
0.367041055624328,2.1395567474529993,39.25173138883403,p01,0.0,0.0,12.958682319512288,7.059118380707116,0.85,0.0,True,54.26642012202017,14956681.071374012,p02,0.0,0.0,10.710849507827145,2.448429112044054,0.85,0.0,True,1.3490844407362739,3330828246.334585,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,193.07178031467367,2127862541.741965,1058919.451094892
0.390038867107528,2.247545194340863,55.31062796845899,p01,0.0,0.0,12.2483950163176,8.038618104541847,0.85,0.0,True,27.401380199032012,20890400.48477303,p02,0.0,0.0,10.859289949856398,4.082251602700227,0.85,0.0,True,2.2493206330878253,1011476926.6721697,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,197.8859247710184,2068643471.6079059,1100502.191287473
0.5151925826773155,3.043303609650682,127.25024049537019,p01,0.0,0.0,11.938120910856004,7.924326220668103,0.85,0.0,True,20.926710936253436,23155075.222592767,p02,0.0,0.0,10.083634334765726,1.530504459205412,0.85,0.0,True,0.8433079570221821,3217331951.7813506,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,226.9929360333137,1829159009.6237886,1293075.331618746
0.1686548030553099,3.5422105374351442,74.94495417689662,p01,0.0,0.0,11.548907779795641,10.781444471652145,0.85,0.0,True,12.877035066419477,34008312.11086908,p02,0.0,0.0,10.315630285476965,1.6563317388663976,0.85,0.0,True,0.9126387881153851,4330655613.298453,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,157.87402751327363,3094942427.670374,596168.3423137391
0.40323253685413846,2.2730908546930313,59.0539555069135,p01,0.0,0.0,12.02691619768505,8.33665722047763,0.85,0.0,True,22.1858733913622,23125481.886869255,p02,0.0,0.0,10.542080730441036,1.1621130729470333,0.85,0.0,True,0.6403243031938154,21120340004.0516,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,200.720701988291,2044781153.469914,1123417.611411452
0.747805965737517,2.9006637885375417,156.53676452141846,p01,0.0,0.0,11.757008769710279,7.198684559584331,0.85,0.0,True,18.363311519903217,23962662.9602329,p02,0.0,0.0,9.948868362937288,0.8832586442919275,0.85,0.0,True,0.48667551300485207,12273544697.71743,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,295.30971113164924,1854532637.4624906,1534465.9259478757
0.6545600218577989,2.054114436889059,93.79624061224051,p01,0.0,0.0,12.118992267655061,7.075289520001397,0.85,0.0,True,25.555427265102246,20685207.756932445,p02,0.0,0.0,10.22991713537714,0.31847792944812936,0.85,0.0,True,0.1754813391259193,500085712943.4737,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,265.57768200596763,2062527355.380429,1452730.8753058831
0.18631437456662325,1.7941022821739225,92.50887515445046,p01,0.0,0.0,11.82237238641239,10.044049942946648,0.85,0.0,True,16.95456528595867,29071413.486108135,p02,0.0,0.0,9.900167282034223,0.571339044782357,0.85,0.0,True,0.3148078136750787,40536934577.95866,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,160.57103766585425,3039904097.049803,646213.7123392391
0.43775235828318587,2.9138394033685024,119.59276593856761,p01,0.0,0.0,11.516245458742429,9.033582379099919,0.85,0.0,True,13.663257265554254,29145410.189182702,p02,0.0,0.0,9.894723233290993,0.44487984162492633,0.85,0.0,True,0.24512879273533442,84793075167.54837,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,208.39346150488893,1910158517.1584885,1180294.3724277492
